concept_id,concept_name,standard_concept,standard_concept_caption,invalid_reason,invalid_reason_caption,concept_code,domain_id,vocabulary_id,concept_class_id,valid_start_date,valid_end_date
2024751,500 ML calcium chloride 0.2 MG/ML / glucose 50 MG/ML / lactate 6.24 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 6 MG/ML Injectable Solution [HARTMANN DEX] by JW,S,Standard,V,Valid,OMOP4923333,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
42918556,500 ML Calcium Chloride 0.2 MG/ML / Glucose 50 MG/ML / Lactate 6.24 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [HARTMANNDEX DAIHAN],S,Standard,V,Valid,OMOP4645440,Drug,RxNorm Extension,Quant Branded Drug,1534824000000,4102376400000
42918554,500 ML Calcium Chloride 0.2 MG/ML / Glucose 50 MG/ML / Lactate 6.24 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [HARTMANNS DEX],S,Standard,V,Valid,OMOP4645438,Drug,RxNorm Extension,Quant Branded Drug,1534824000000,4102376400000
2024932,500 ML calcium chloride 0.2 MG/ML / lactate 3.1 MG/ML / maltose 50 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 6 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP4923512,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2024930,500 ML calcium chloride 0.2 MG/ML / lactate 3.1 MG/ML / maltose 50 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 6 MG/ML Injectable Solution [POLYCOL],S,Standard,V,Valid,OMOP4923510,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2024931,500 ML calcium chloride 0.2 MG/ML / lactate 3.1 MG/ML / maltose 50 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 6 MG/ML Injectable Solution [POLYCOL] by Samsung,S,Standard,V,Valid,OMOP4923511,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
42918557,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP4645441,Drug,RxNorm Extension,Quant Clinical Drug,1534824000000,4102376400000
42918559,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [HARTMANN],S,Standard,V,Valid,OMOP4645443,Drug,RxNorm Extension,Quant Branded Drug,1534824000000,4102376400000
2024667,500 ML calcium chloride 0.2 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 6 MG/ML Injectable Solution [HARTMANN] by Daihan,S,Standard,V,Valid,OMOP4923254,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
2024668,500 ML calcium chloride 0.2 MG/ML / lactate 3.1 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 6 MG/ML Injectable Solution [HARTMANN] by JW,S,Standard,V,Valid,OMOP4923255,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
42918558,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [HARTMANN CJ],S,Standard,V,Valid,OMOP4645442,Drug,RxNorm Extension,Quant Branded Drug,1534824000000,4102376400000
43143543,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe,S,Standard,V,Valid,OMOP431489,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
43220468,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe Box of 1,S,Standard,V,Valid,OMOP431490,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
43176691,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe Box of 10,S,Standard,V,Valid,OMOP431491,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
43187627,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER FRESENIUS],S,Standard,V,Valid,OMOP431492,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43154673,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER FRESENIUS] Box of 1,S,Standard,V,Valid,OMOP431493,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
43220469,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER FRESENIUS] Box of 10,S,Standard,V,Valid,OMOP431495,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
43209505,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER FRESENIUS] Box of 10 by Fresenius,S,Standard,V,Valid,OMOP431496,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43143544,500 ML Calcium Chloride 0.2 MG/ML / Lactate 3.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Prefilled Syringe [RINGER FRESENIUS] Box of 1 by Fresenius,S,Standard,V,Valid,OMOP431494,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43044100,500 ML Calcium Chloride 0.2 MG/ML / Potassium Chloride 0.4 MG/ML / sodium (s) lactate 3.17 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP4859110,Drug,RxNorm Extension,Quant Clinical Drug,1570334400000,4102376400000
43044102,500 ML Calcium Chloride 0.2 MG/ML / Potassium Chloride 0.4 MG/ML / sodium (s) lactate 3.17 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 10,S,Standard,V,Valid,OMOP4859112,Drug,RxNorm Extension,Quant Clinical Box,1570334400000,4102376400000
43044103,500 ML Calcium Chloride 0.2 MG/ML / Potassium Chloride 0.4 MG/ML / sodium (s) lactate 3.17 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution Box of 10 by Fresenius,S,Standard,V,Valid,OMOP4859113,Drug,RxNorm Extension,Marketed Product,1570334400000,4102376400000
43044101,500 ML Calcium Chloride 0.2 MG/ML / Potassium Chloride 0.4 MG/ML / sodium (s) lactate 3.17 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution by Fresenius,S,Standard,V,Valid,OMOP4859111,Drug,RxNorm Extension,Marketed Product,1570334400000,4102376400000
36056226,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP4981641,Drug,RxNorm Extension,Quant Clinical Drug,1597636800000,4102376400000
36056225,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution Box of 1,S,Standard,V,Valid,OMOP4981640,Drug,RxNorm Extension,Quant Clinical Box,1597636800000,4102376400000
36056224,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution Box of 12,S,Standard,V,Valid,OMOP4981639,Drug,RxNorm Extension,Quant Clinical Box,1597636800000,4102376400000
36056223,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution Box of 15,S,Standard,V,Valid,OMOP4981638,Drug,RxNorm Extension,Quant Clinical Box,1597636800000,4102376400000
36056222,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution Box of 20,S,Standard,V,Valid,OMOP4981637,Drug,RxNorm Extension,Quant Clinical Box,1597636800000,4102376400000
36056215,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Intraven],S,Standard,V,Valid,OMOP4981630,Drug,RxNorm Extension,Quant Branded Drug,1597636800000,4102376400000
36056213,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Intraven] Box of 1,S,Standard,V,Valid,OMOP4981628,Drug,RxNorm Extension,Quant Branded Box,1597636800000,4102376400000
36056212,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,S,Standard,V,Valid,OMOP4981627,Drug,RxNorm Extension,Marketed Product,1597636800000,4102376400000
36056221,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Polyfusor R],S,Standard,V,Valid,OMOP4981636,Drug,RxNorm Extension,Quant Branded Drug,1597636800000,4102376400000
36056219,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Polyfusor R] Box of 1,S,Standard,V,Valid,OMOP4981634,Drug,RxNorm Extension,Quant Branded Box,1597636800000,4102376400000
36056217,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Polyfusor R] Box of 12,S,Standard,V,Valid,OMOP4981632,Drug,RxNorm Extension,Quant Branded Box,1597636800000,4102376400000
36056216,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Polyfusor R] Box of 12 by Fresenius,S,Standard,V,Valid,OMOP4981631,Drug,RxNorm Extension,Marketed Product,1597636800000,4102376400000
36921341,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Polyfusor R] Box of 12 by Fresenius Kabi,S,Standard,V,Valid,OMOP5213254,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
36056218,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Polyfusor R] Box of 1 by Fresenius,S,Standard,V,Valid,OMOP4981633,Drug,RxNorm Extension,Marketed Product,1597636800000,4102376400000
36966199,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Polyfusor R] by Fresenius Kabi,S,Standard,V,Valid,OMOP5213252,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
36924868,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Ringer],S,Standard,V,Valid,OMOP5213246,Drug,RxNorm Extension,Quant Branded Drug,1684728000000,4102376400000
36944347,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Ringer] Box of 1,S,Standard,V,Valid,OMOP5213248,Drug,RxNorm Extension,Quant Branded Box,1684728000000,4102376400000
36944986,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Ringer] Box of 20,S,Standard,V,Valid,OMOP5213250,Drug,RxNorm Extension,Quant Branded Box,1684728000000,4102376400000
36969337,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Ringer] Box of 20 by Baxter,S,Standard,V,Valid,OMOP5213251,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
36948986,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Ringer] by Baxter,S,Standard,V,Valid,OMOP5213247,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
36056211,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex],S,Standard,V,Valid,OMOP4981626,Drug,RxNorm Extension,Quant Branded Drug,1597636800000,4102376400000
36056209,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex] Box of 1,S,Standard,V,Valid,OMOP4981624,Drug,RxNorm Extension,Quant Branded Box,1597636800000,4102376400000
36056207,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex] Box of 15,S,Standard,V,Valid,OMOP4981622,Drug,RxNorm Extension,Quant Branded Box,1597636800000,4102376400000
36056206,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius,S,Standard,V,Valid,OMOP4981621,Drug,RxNorm Extension,Marketed Product,1597636800000,4102376400000
36951764,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius Kabi,S,Standard,V,Valid,OMOP5213257,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
36056208,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius,S,Standard,V,Valid,OMOP4981623,Drug,RxNorm Extension,Marketed Product,1597636800000,4102376400000
36966546,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex] Box of 20,S,Standard,V,Valid,OMOP5213258,Drug,RxNorm Extension,Quant Branded Box,1684728000000,4102376400000
36938186,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex] Box of 20 by Fresenius Kabi,S,Standard,V,Valid,OMOP5213259,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
36919450,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Steriflex] by Fresenius Kabi,S,Standard,V,Valid,OMOP5213255,Drug,RxNorm Extension,Marketed Product,1684728000000,4102376400000
36056204,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Viaflex],S,Standard,V,Valid,OMOP4981620,Drug,RxNorm Extension,Quant Branded Drug,1597636800000,4102376400000
36056201,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Viaflex] Box of 1,S,Standard,V,Valid,OMOP4981618,Drug,RxNorm Extension,Quant Branded Box,1597636800000,4102376400000
36056200,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Viaflex] Box of 1 by Baxter,S,Standard,V,Valid,OMOP4981617,Drug,RxNorm Extension,Marketed Product,1597636800000,4102376400000
36056199,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Viaflex] Box of 20,S,Standard,V,Valid,OMOP4981616,Drug,RxNorm Extension,Quant Branded Box,1597636800000,4102376400000
36056198,500 ML calcium chloride 0.32 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [Viaflex] Box of 20 by Baxter,S,Standard,V,Valid,OMOP4981615,Drug,RxNorm Extension,Marketed Product,1597636800000,4102376400000
42918459,500 ML Calcium Chloride 0.343 MG/ML / Fructose 100 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 84 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP4645348,Drug,RxNorm Extension,Quant Clinical Drug,1534824000000,4102376400000
42918461,500 ML Calcium Chloride 0.343 MG/ML / Fructose 100 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Chloride 84 MG/ML Injectable Solution [GERATOSE],S,Standard,V,Valid,OMOP4645349,Drug,RxNorm Extension,Quant Branded Drug,1534824000000,4102376400000
2024655,500 ML calcium chloride 0.343 MG/ML / fructose 100 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP4923243,Drug,RxNorm Extension,Quant Clinical Drug,1596168000000,4102376400000
2024653,500 ML calcium chloride 0.343 MG/ML / fructose 100 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [GERATOSE],S,Standard,V,Valid,OMOP4923241,Drug,RxNorm Extension,Quant Branded Drug,1596168000000,4102376400000
2024654,500 ML calcium chloride 0.343 MG/ML / fructose 100 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Injectable Solution [GERATOSE] by JW,S,Standard,V,Valid,OMOP4923242,Drug,RxNorm Extension,Marketed Product,1596168000000,4102376400000
40709743,500 ML Calcium Chloride 0.343 MG/ML / Magnesium Chloride 3.25 MG/ML / Potassium Chloride 1.49 MG/ML / Procaine 0.27 MG/ML / Sodium Chloride 8.6 MG/ML Injectable Solution,S,Standard,V,Valid,OMOP4747942,Drug,RxNorm Extension,Quant Clinical Drug,1528084800000,4102376400000
40709742,500 ML Calcium Chloride 0.343 MG/ML / Magnesium Chloride 3.25 MG/ML / Potassium Chloride 1.49 MG/ML / Procaine 0.27 MG/ML / Sodium Chloride 8.6 MG/ML Injectable Solution Box of 1,S,Standard,V,Valid,OMOP4747943,Drug,RxNorm Extension,Quant Clinical Box,1528084800000,4102376400000
40709741,500 ML Calcium Chloride 0.343 MG/ML / Magnesium Chloride 3.25 MG/ML / Potassium Chloride 1.49 MG/ML / Procaine 0.27 MG/ML / Sodium Chloride 8.6 MG/ML Injectable Solution [Plegivex Cardioplegia],S,Standard,V,Valid,OMOP4747944,Drug,RxNorm Extension,Quant Branded Drug,1528084800000,4102376400000
40709739,500 ML Calcium Chloride 0.343 MG/ML / Magnesium Chloride 3.25 MG/ML / Potassium Chloride 1.49 MG/ML / Procaine 0.27 MG/ML / Sodium Chloride 8.6 MG/ML Injectable Solution [Plegivex Cardioplegia] Box of 1,S,Standard,V,Valid,OMOP4747946,Drug,RxNorm Extension,Quant Branded Box,1528084800000,4102376400000
40709740,500 ML Calcium Chloride 0.343 MG/ML / Magnesium Chloride 3.25 MG/ML / Potassium Chloride 1.49 MG/ML / Procaine 0.27 MG/ML / Sodium Chloride 8.6 MG/ML Injectable Solution [Plegivex Cardioplegia] by Terumo BCT,S,Standard,V,Valid,OMOP4747945,Drug,RxNorm Extension,Marketed Product,1528084800000,4102376400000
2907378,500 ML calcium chloride 0.343 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Irrigation Solution,S,Standard,V,Valid,OMOP5124131,Drug,RxNorm Extension,Quant Clinical Drug,1625025600000,4102376400000
2907375,500 ML calcium chloride 0.343 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Irrigation Solution Box of 15,S,Standard,V,Valid,OMOP5124129,Drug,RxNorm Extension,Quant Clinical Box,1625025600000,4102376400000
2907374,500 ML calcium chloride 0.343 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Irrigation Solution Box of 15 by Baxter,S,Standard,V,Valid,OMOP5124128,Drug,RxNorm Extension,Marketed Product,1625025600000,4102376400000
2907376,500 ML calcium chloride 0.343 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Irrigation Solution by Baxter,S,Standard,V,Valid,OMOP5124130,Drug,RxNorm Extension,Marketed Product,1625025600000,4102376400000
2907373,500 ML calcium chloride 0.343 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Topical Solution,S,Standard,V,Valid,OMOP5124127,Drug,RxNorm Extension,Quant Clinical Drug,1625025600000,4102376400000
2907372,500 ML calcium chloride 0.343 MG/ML / potassium chloride 0.3 MG/ML / sodium chloride 8.6 MG/ML Topical Solution Box of 15,S,Standard,V,Valid,OMOP5124126,Drug,RxNorm Extension,Quant Clinical Box,1625025600000,4102376400000
43176664,500 ML Calcium Chloride 0.368 MG/ML / hydroxyethyl starch 130-0.4 60 MG/ML / Magnesium Chloride 0.204 MG/ML / malic acid 0.672 MG/ML / Potassium Chloride 0.3 MG/ML / ... Prefilled Syringe [ISOVOL] Box of 20 by B.Braun,S,Standard,V,Valid,OMOP431264,Drug,RxNorm Extension,Marketed Product,1503547200000,4102376400000
43154644,500 ML Calcium Chloride 0.368 MG/ML / hydroxyethyl starch 130-0.4 60 MG/ML / Magnesium Chloride 0.204 MG/ML / malic acid 0.672 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / ... Prefilled Syringe Box of 20,S,Standard,V,Valid,OMOP431261,Drug,RxNorm Extension,Quant Clinical Box,1503547200000,4102376400000
43209487,500 ML Calcium Chloride 0.368 MG/ML / hydroxyethyl starch 130-0.4 60 MG/ML / Magnesium Chloride 0.204 MG/ML / malic acid 0.672 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / ... Prefilled Syringe [ISOVOL],S,Standard,V,Valid,OMOP431262,Drug,RxNorm Extension,Quant Branded Drug,1503547200000,4102376400000
43209488,500 ML Calcium Chloride 0.368 MG/ML / hydroxyethyl starch 130-0.4 60 MG/ML / Magnesium Chloride 0.204 MG/ML / malic acid 0.672 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / ... Prefilled Syringe [ISOVOL] Box of 20,S,Standard,V,Valid,OMOP431263,Drug,RxNorm Extension,Quant Branded Box,1503547200000,4102376400000
43220441,500 ML Calcium Chloride 0.368 MG/ML / hydroxyethyl starch 130-0.4 60 MG/ML / Magnesium Chloride 0.204 MG/ML / malic acid 0.672 MG/ML / Potassium Chloride 0.3 MG/ML / Sodium Acetate Trihydrate 3.4 MG/ML / Sodium Chloride 6 MG/ML / ... Prefilled Syringe,S,Standard,V,Valid,OMOP431260,Drug,RxNorm Extension,Quant Clinical Drug,1503547200000,4102376400000
42918563,500 ML Calcium Chloride 0.37 MG/ML / Glucose 0.92 MG/ML / Hetastarch 60 MG/ML / Lactate 5 MG/ML / Magnesium Chloride 0.09 MG/ML / ... Injectable Solution [Hextend],S,Standard,V,Valid,OMOP4645447,Drug,RxNorm Extension,Quant Branded Drug,1534824000000,4102376400000
42918564,500 ML Calcium Chloride 0.37 MG/ML / Glucose 0.92 MG/ML / Hetastarch 60 MG/ML / Lactate 5 MG/ML / Magnesium Chloride 0.09 MG/ML / Potassium Chloride 0.222 MG/ML / ... Injectable Solution,S,Standard,V,Valid,OMOP4645448,Drug,RxNorm Extension,Quant Clinical Drug,1534824000000,4102376400000
